,WK_DT,PIPE_NO,DV_R,DA_R,AV_R,AA_R,PM_R,FIN_JGMT
445,20220117080053100,PP22041200707,320,8309,359,6036,9333,1
446,20220117080053500,PP22041200707,321,8293,358,6009,9335,1
447,20220117080053500,PP22041200707,321,8293,358,6009,9330,1
448,20220117080053700,PP22041200707,320,8297,361,6037,9327,1
449,20220117080053700,PP22041200707,320,8297,361,6037,9328,1
450,20220117080054000,PP22041200707,319,8362,359,6051,9329,1
451,20220117080054000,PP22041200707,319,8362,359,6051,9319,1
452,20220117080054200,PP22041200707,320,8284,361,5983,9310,1
453,20220117080054200,PP22041200707,320,8284,361,5983,9308,1
454,20220117080054400,PP22041200707,320,8313,360,6052,9305,1
455,20220117080054400,PP22041200707,320,8313,360,6052,9300,1
456,20220117080054600,PP22041200707,320,8318,364,5948,9295,1
457,20220117080054600,PP22041200707,320,8318,364,5948,9296,1
458,20220117080054800,PP22041200707,320,8305,358,6068,9290,1
459,20220117080054800,PP22041200707,320,8305,358,6068,9285,1
460,20220117080055200,PP22041200707,319,8365,362,5956,9286,1
461,20220117080055200,PP22041200707,319,8365,362,5956,9279,1
462,20220117080055400,PP22041200707,320,8298,360,5957,9276,1
463,20220117080055400,PP22041200707,320,8298,360,5957,9275,1
464,20220117080055500,PP22041200707,319,8331,359,6018,9270,1
465,20220117080055500,PP22041200707,319,8331,359,6018,9270,1
466,20220117080055600,PP22041200707,321,8263,358,6077,9271,1
467,20220117080055600,PP22041200707,321,8263,358,6077,9276,1
468,20220117080055900,PP22041200707,309,7934,362,6021,9280,1
469,20220117080055900,PP22041200707,309,7934,362,6021,9299,1
470,20220117080056200,PP22041200707,320,8275,361,5948,9300,1
471,20220117080056200,PP22041200707,320,8275,361,5948,9321,1
472,20220117080056400,PP22041200707,319,8326,359,5983,9327,1
473,20220117080056400,PP22041200707,319,8326,359,5983,9270,1
474,20220117080056600,PP22041200707,320,8313,359,5950,9270,1
475,20220117080056600,PP22041200707,320,8313,359,5950,9270,1
476,20220117080056900,PP22041200707,321,8265,357,6042,9270,1
477,20220117080056900,PP22041200707,321,8265,357,6042,9270,1
478,20220117080057000,PP22041200707,320,8298,363,5948,9270,1
479,20220117080057000,PP22041200707,320,8298,363,5948,9275,1
480,20220117080057300,PP22041200707,321,8291,365,5957,9285,1
481,20220117080057300,PP22041200707,321,8291,365,5957,9288,1
482,20220117080057600,PP22041200707,320,8331,360,6105,9289,1
483,20220117080057600,PP22041200707,320,8331,360,6105,9288,1
484,20220117080057700,PP22041200707,321,8289,362,5952,9290,1
485,20220117080057700,PP22041200707,321,8289,362,5952,9300,1
486,20220117080058100,PP22041200707,320,8300,359,6053,9301,1
487,20220117080058100,PP22041200707,320,8300,359,6053,9300,1
488,20220117080058200,PP22041200707,319,8336,362,5948,9303,1
489,20220117080058200,PP22041200707,319,8336,362,5948,9317,1
490,20220117080058500,PP22041200707,320,8294,361,6008,9319,1
491,20220117080058500,PP22041200707,320,8294,361,6008,9320,1
492,20220117080058700,PP22041200707,320,8322,357,6020,9324,1
493,20220117080058700,PP22041200707,320,8322,357,6020,9333,1
494,20220117080059000,PP22041200707,321,8299,362,5981,9335,1
495,20220117080059000,PP22041200707,321,8299,362,5981,9330,1
496,20220117080059100,PP22041200707,308,7934,357,6079,9327,1
497,20220117080059100,PP22041200707,308,7934,357,6079,9328,1
498,20220117080059400,PP22041200707,321,8296,358,6089,9329,1
499,20220117080059400,PP22041200707,321,8296,358,6089,9319,1
500,20220117080059600,PP22041200707,320,8325,358,6055,9310,1
501,20220117080059600,PP22041200707,320,8325,358,6055,9308,1
502,20220117080059900,PP22041200707,320,8312,357,6017,9305,1
503,20220117080059900,PP22041200707,320,8312,357,6017,9300,1
504,20220117080100100,PP22041200707,320,8299,364,5948,9295,1
505,20220117080100100,PP22041200707,320,8299,364,5948,9296,1
506,20220117080100300,PP22041200707,320,8327,362,5949,9290,1
507,20220117080100300,PP22041200707,320,8327,362,5949,9285,1
508,20220117080100500,PP22041200707,320,8296,359,6000,9286,1
509,20220117080100500,PP22041200707,320,8296,359,6000,9279,1
510,20220117080100700,PP22041200707,320,8312,360,5963,9276,1
511,20220117080100700,PP22041200707,320,8312,360,5963,9275,1
512,20220117080101000,PP22041200707,320,8325,357,6069,9270,1
513,20220117080101000,PP22041200707,320,8325,357,6069,9270,1
514,20220117080101200,PP22041200707,319,8360,360,6035,9271,1
515,20220117080101200,PP22041200707,319,8360,360,6035,9276,1
516,20220117080101500,PP22041200707,321,8306,358,6006,9280,1
517,20220117080101500,PP22041200707,321,8306,358,6006,9299,1
518,20220117080101700,PP22041200707,319,8347,361,5982,9300,1
519,20220117080101700,PP22041200707,319,8347,361,5982,9321,1
520,20220117080102000,PP22041200707,320,8286,363,5976,9327,1
521,20220117080102000,PP22041200707,320,8286,363,5976,9270,1
522,20220117080102300,PP22041200707,308,7934,359,6033,9270,1
523,20220117080102300,PP22041200707,308,7934,359,6033,9270,1
524,20220117080102500,PP22041200707,320,8278,358,6033,9270,1
525,20220117080102500,PP22041200707,320,8278,358,6033,9270,1
526,20220117080102700,PP22041200707,320,8298,360,5957,9270,1
527,20220117080102700,PP22041200707,320,8298,360,5957,9275,1
528,20220117080102900,PP22041200707,309,7934,361,6015,9285,1
529,20220117080102900,PP22041200707,309,7934,361,6015,9288,1
530,20220117080103100,PP22041200707,320,8306,358,6030,9289,1
531,20220117080103100,PP22041200707,320,8306,358,6030,9288,1
532,20220117080103300,PP22041200707,320,8311,360,5974,9290,1
533,20220117080103300,PP22041200707,320,8311,360,5974,9300,1
534,20220117080103500,PP22041200707,320,8288,360,6051,9301,1
535,20220117080103500,PP22041200707,320,8288,360,6051,9300,1
536,20220117080103800,PP22041200707,320,8291,362,5948,9303,1
537,20220117080103800,PP22041200707,320,8291,362,5948,9317,1
538,20220117080104000,PP22041200707,319,8319,357,6064,9319,1
539,20220117080104000,PP22041200707,319,8319,357,6064,9320,1
540,20220117080104300,PP22041200707,320,8333,361,6032,9324,1
541,20220117080104300,PP22041200707,320,8333,361,6032,9333,1
542,20220117080104500,PP22041200707,321,8260,361,5981,9335,1
543,20220117080104500,PP22041200707,321,8260,361,5981,9330,1
544,20220117080104700,PP22041200707,308,8253,358,6019,9327,1
545,20220117080104700,PP22041200707,308,8253,358,6019,9328,1
546,20220117080104900,PP22041200707,320,8303,358,6047,9329,1
547,20220117080104900,PP22041200707,320,8303,358,6047,9319,1
548,20220117080105100,PP22041200707,320,8290,363,5979,9310,1
549,20220117080105100,PP22041200707,320,8290,363,5979,9308,1
550,20220117080105400,PP22041200707,319,8342,359,6023,9305,1
551,20220117080105400,PP22041200707,319,8342,359,6023,9300,1
552,20220117080105600,PP22041200707,308,7938,361,5996,9295,1
553,20220117080105600,PP22041200707,308,7938,361,5996,9296,1
554,20220117080105800,PP22041200707,308,7934,360,5979,9290,1
555,20220117080105800,PP22041200707,308,7934,360,5979,9285,1
556,20220117080106100,PP22041200707,308,7934,359,6015,9286,1
557,20220117080106100,PP22041200707,308,7934,359,6015,9279,1
558,20220117080106400,PP22041200707,321,8300,357,6110,9276,1
559,20220117080106400,PP22041200707,321,8300,357,6110,9275,1
560,20220117080106500,PP22041200707,320,8272,357,6083,9270,1
561,20220117080106500,PP22041200707,320,8272,357,6083,9270,1
562,20220117080106700,PP22041200707,321,8282,364,5995,9271,1
563,20220117080106700,PP22041200707,321,8282,364,5995,9276,1
564,20220117080106900,PP22041200707,320,8312,362,6040,9280,1
565,20220117080106900,PP22041200707,320,8312,362,6040,9299,1
566,20220117080107300,PP22041200707,320,8318,362,5975,9300,1
567,20220117080107300,PP22041200707,320,8318,362,5975,9321,1
568,20220117080107600,PP22041200707,320,8334,359,6045,9327,1
569,20220117080107600,PP22041200707,320,8334,359,6045,9270,1
570,20220117080107900,PP22041200707,321,8277,358,6064,9270,1
571,20220117080107900,PP22041200707,321,8277,358,6064,9270,1
572,20220117080108100,PP22041200707,320,8291,362,5979,9270,1
573,20220117080108100,PP22041200707,320,8291,362,5979,9270,1
574,20220117080108300,PP22041200707,320,8306,362,5953,9270,1
575,20220117080108300,PP22041200707,320,8306,362,5953,9275,1
576,20220117080108700,PP22041200707,321,8249,362,6006,9285,1
577,20220117080108700,PP22041200707,321,8249,362,6006,9288,1
578,20220117080108900,PP22041200707,320,8344,358,5986,9289,1
579,20220117080108900,PP22041200707,320,8344,358,5986,9288,1
580,20220117080109100,PP22041200707,320,8304,360,6019,9290,1
581,20220117080109100,PP22041200707,320,8304,360,6019,9300,1
582,20220117080109300,PP22041200707,320,8307,360,6102,9301,1
583,20220117080109300,PP22041200707,320,8307,360,6102,9300,1
584,20220117080109500,PP22041200707,320,8304,360,6026,9303,1
585,20220117080109500,PP22041200707,320,8304,360,6026,9317,1
586,20220117080109700,PP22041200707,308,7934,359,6030,9319,1
587,20220117080109700,PP22041200707,308,7934,359,6030,9320,1
588,20220117080110000,PP22041200707,308,7934,359,6020,9324,1
589,20220117080110000,PP22041200707,308,7934,359,6020,9333,1
590,20220117080110200,PP22041200707,320,8341,361,5950,9335,1
591,20220117080110200,PP22041200707,320,8341,361,5950,9330,1
592,20220117080110400,PP22041200707,320,8300,360,5978,9327,1
593,20220117080110400,PP22041200707,320,8300,360,5978,9328,1
594,20220117080110700,PP22041200707,321,8305,358,6062,9329,1
595,20220117080110700,PP22041200707,321,8305,358,6062,9319,1
596,20220117080111000,PP22041200707,320,8301,358,6064,9310,1
597,20220117080111000,PP22041200707,320,8301,358,6064,9308,1
598,20220117080111200,PP22041200707,309,7934,361,6034,9305,1
599,20220117080111200,PP22041200707,309,7934,361,6034,9300,1
600,20220117080111500,PP22041200707,319,8339,359,6010,9295,1
601,20220117080111500,PP22041200707,319,8339,359,6010,9296,1
602,20220117080111700,PP22041200707,319,8331,357,6130,9290,1
603,20220117080111700,PP22041200707,319,8331,357,6130,9285,1
604,20220117080112000,PP22041200707,320,8312,360,6082,9286,1
605,20220117080112000,PP22041200707,320,8312,360,6082,9279,1
606,20220117080112300,PP22041200707,309,7934,364,5978,9276,1
607,20220117080112300,PP22041200707,309,7934,364,5978,9275,1
608,20220117080112500,PP22041200707,319,8320,361,5958,9270,1
609,20220117080112500,PP22041200707,319,8320,361,5958,9270,1
610,20220117080112700,PP22041200707,320,8318,360,6025,9271,1
611,20220117080112700,PP22041200707,320,8318,360,6025,9276,1
612,20220117080113000,PP22041200707,321,8285,360,5992,9280,1
613,20220117080113000,PP22041200707,321,8285,360,5992,9299,1
614,20220117080113200,PP22041200707,308,7934,359,6048,9300,1
615,20220117080113200,PP22041200707,308,7934,359,6048,9321,1
616,20220117080113400,PP22041200707,321,8293,359,6032,9327,1
617,20220117080113400,PP22041200707,321,8293,359,6032,9270,1
618,20220117080113600,PP22041200707,320,8322,363,5948,9270,1
619,20220117080113600,PP22041200707,320,8322,363,5948,9270,1
620,20220117080113800,PP22041200707,320,8301,357,6092,9270,1
621,20220117080113800,PP22041200707,320,8301,357,6092,9270,1
622,20220117080114000,PP22041200707,319,8336,358,6071,9270,1
623,20220117080114000,PP22041200707,319,8336,358,6071,9270,1
624,20220117080114400,PP22041200707,320,8322,362,6019,9270,1
625,20220117080114400,PP22041200707,320,8322,362,6019,9270,1
626,20220117080114600,PP22041200707,320,8334,359,6084,9270,1
627,20220117080114600,PP22041200707,320,8334,359,6084,9270,1
628,20220117080114800,PP22041200707,319,8325,359,6072,9270,1
629,20220117080114800,PP22041200707,319,8325,359,6072,9270,1
630,20220117080115100,PP22041200707,319,8349,360,6015,9270,1
631,20220117080115100,PP22041200707,319,8349,360,6015,9270,1
632,20220117080115500,PP22041200707,308,8242,359,5971,9270,1
633,20220117080115500,PP22041200707,308,8242,359,5971,9270,1
634,20220117080115900,PP22041200707,308,8339,359,6129,9275,1
635,20220117080115900,PP22041200707,308,8339,359,6129,9285,1
636,20220117080116100,PP22041200707,320,8301,357,6121,9288,1
637,20220117080116100,PP22041200707,320,8301,357,6121,9289,1
638,20220117080116400,PP22041200707,320,8271,358,6122,9288,1
639,20220117080116400,PP22041200707,320,8271,358,6122,9290,1
640,20220117080116700,PP22041200707,320,8284,363,5964,9300,1
641,20220117080116700,PP22041200707,320,8284,363,5964,9301,1
642,20220117080117000,PP22041200707,320,8278,360,6063,9300,1
643,20220117080117000,PP22041200707,320,8278,360,6063,9303,1
644,20220117080117200,PP22041200707,320,8331,360,6042,9317,1
645,20220117080117200,PP22041200707,320,8331,360,6042,9319,1
646,20220117080117500,PP22041200707,308,7934,357,6035,9320,1
647,20220117080117500,PP22041200707,308,7934,357,6035,9324,1
648,20220117080117800,PP22041200707,319,8349,362,5948,9333,1
649,20220117080117800,PP22041200707,319,8349,362,5948,9335,1
650,20220117080118100,PP22041200707,320,8307,361,6069,9330,1
651,20220117080118100,PP22041200707,320,8307,361,6069,9327,1
652,20220117080118300,PP22041200707,320,8283,359,6128,9328,1
653,20220117080118300,PP22041200707,320,8283,359,6128,9329,1
654,20220117080118500,PP22041200707,320,8322,359,6034,9319,1
655,20220117080118500,PP22041200707,320,8322,359,6034,9310,1
656,20220117080118700,PP22041200707,320,8333,362,5948,9308,1
657,20220117080118700,PP22041200707,320,8333,362,5948,9305,1
658,20220117080118900,PP22041200707,321,8289,358,6037,9300,1
659,20220117080118900,PP22041200707,321,8289,358,6037,9295,1
660,20220117080119200,PP22041200707,320,8283,358,6060,9296,1
661,20220117080119200,PP22041200707,320,8283,358,6060,9290,1
662,20220117080119400,PP22041200707,320,8312,362,5969,9285,1
663,20220117080119400,PP22041200707,320,8312,362,5969,9286,1
664,20220117080119500,PP22041200707,320,8288,357,6096,9279,1
665,20220117080119500,PP22041200707,320,8288,357,6096,9276,1
666,20220117080119900,PP22041200707,308,7934,361,5964,9275,1
667,20220117080119900,PP22041200707,308,7934,361,5964,9270,1
668,20220117080120100,PP22041200707,320,8315,363,5948,9270,1
669,20220117080120100,PP22041200707,320,8315,363,5948,9271,1
670,20220117080120300,PP22041200707,321,8256,357,6102,9276,1
671,20220117080120300,PP22041200707,321,8256,357,6102,9280,1
672,20220117080120500,PP22041200707,319,8307,362,5948,9299,1
673,20220117080120500,PP22041200707,319,8307,362,5948,9300,1
674,20220117080120800,PP22041200707,320,8299,360,6019,9321,1
675,20220117080120800,PP22041200707,320,8299,360,6019,9327,1
676,20220117080121000,PP22041200707,320,8289,365,5948,9270,1
677,20220117080121000,PP22041200707,320,8289,365,5948,9270,1
678,20220117080121200,PP22041200707,320,8329,362,5960,9270,1
679,20220117080121200,PP22041200707,320,8329,362,5960,9270,1
680,20220117080121400,PP22041200707,308,7942,363,5948,9270,1
681,20220117080121400,PP22041200707,308,7942,363,5948,9270,1
682,20220117080121600,PP22041200707,308,7954,359,6059,9275,1
683,20220117080121600,PP22041200707,308,7954,359,6059,9285,1
684,20220117080122100,PP22041200707,320,8313,359,6003,9288,1
685,20220117080122100,PP22041200707,320,8313,359,6003,9289,1
686,20220117080122200,PP22041200707,321,8283,358,6020,9288,1
687,20220117080122200,PP22041200707,321,8283,358,6020,9290,1
688,20220117080122400,PP22041200707,320,8311,362,6046,9300,1
689,20220117080122400,PP22041200707,320,8311,362,6046,9301,1
690,20220117080122600,PP22041200707,320,8310,357,6078,9300,1
691,20220117080122600,PP22041200707,320,8310,357,6078,9303,1
692,20220117080122800,PP22041200707,319,8377,358,6083,9317,1
693,20220117080122800,PP22041200707,319,8377,358,6083,9319,1
694,20220117080123100,PP22041200707,321,8269,359,5990,9320,1
695,20220117080123100,PP22041200707,321,8269,359,5990,9324,1
696,20220117080123300,PP22041200707,308,7934,361,5948,9333,1
697,20220117080123300,PP22041200707,308,7934,361,5948,9335,1
698,20220117080123500,PP22041200707,320,8322,361,6001,9330,1
699,20220117080123500,PP22041200707,320,8322,361,6001,9327,1
700,20220117080123800,PP22041200707,319,8323,359,6050,9328,1
701,20220117080123800,PP22041200707,319,8323,359,6050,9329,1
702,20220117080124000,PP22041200707,319,8354,358,6066,9319,1
703,20220117080124000,PP22041200707,319,8354,358,6066,9310,1
704,20220117080124200,PP22041200707,320,8289,360,5992,9308,1
705,20220117080124200,PP22041200707,320,8289,360,5992,9305,1
706,20220117080124500,PP22041200707,320,8301,360,6001,9300,1
707,20220117080124500,PP22041200707,320,8301,360,6001,9295,1
708,20220117080124900,PP22041200707,320,8291,359,6091,9296,1
709,20220117080124900,PP22041200707,320,8291,359,6091,9290,1
710,20220117080125200,PP22041200707,320,8312,364,5948,9285,1
711,20220117080125200,PP22041200707,320,8312,364,5948,9286,1
712,20220117080125400,PP22041200707,319,8338,359,6007,9279,1
713,20220117080125400,PP22041200707,319,8338,359,6007,9276,1
714,20220117080125800,PP22041200707,320,8301,360,6034,9275,1
715,20220117080125800,PP22041200707,320,8301,360,6034,9270,1
716,20220117080125900,PP22041200707,319,8353,363,5958,9270,1
717,20220117080125900,PP22041200707,319,8353,363,5958,9271,1
718,20220117080126200,PP22041200707,320,8296,361,5948,9276,1
719,20220117080126200,PP22041200707,320,8296,361,5948,9280,1
720,20220117080126400,PP22041200707,320,8314,360,5957,9299,1
721,20220117080126400,PP22041200707,320,8314,360,5957,9300,1
722,20220117080126700,PP22041200707,320,8291,357,6087,9321,1
723,20220117080126700,PP22041200707,320,8291,357,6087,9327,1
724,20220117080126900,PP22041200707,308,7934,358,6044,9270,1
725,20220117080126900,PP22041200707,308,7934,358,6044,9270,1
726,20220117080127300,PP22041200707,308,7978,359,5999,9270,1
727,20220117080127300,PP22041200707,308,7978,359,5999,9270,1
728,20220117080127600,PP22041200707,308,7934,359,6067,9270,1
729,20220117080127600,PP22041200707,308,7934,359,6067,9270,1
730,20220117080127800,PP22041200707,320,8291,360,6028,9275,1
731,20220117080127800,PP22041200707,320,8291,360,6028,9285,1
732,20220117080127900,PP22041200707,320,8311,360,6001,9288,1
733,20220117080127900,PP22041200707,320,8311,360,6001,9289,1
734,20220117080128100,PP22041200707,320,8276,357,6070,9288,1
735,20220117080128100,PP22041200707,320,8276,357,6070,9290,1
736,20220117080128400,PP22041200707,320,8276,358,6053,9300,1
737,20220117080128400,PP22041200707,320,8276,358,6053,9301,1
738,20220117080128700,PP22041200707,321,8264,360,6026,9300,1
